Gene	ID	Count
LOC510904	7724	7
LOC510913	7725	26
LOC510927	7726	5
LOC511108	7727	5
LOC511117	7728	3
LOC511121	7729	18
LOC511138	7730	31
LOC511161	7731	2
LOC511180	7732	2
LOC511229	7733	17
LOC511353	7734	1
LOC511354	7735	1
LOC511385	7736	1
LOC511400	7737	3
LOC511420	7738	4
LOC511424	7739	28
LOC511523	7740	3
LOC511553	7741	12
LOC511583	7742	5
LOC511599	7743	6
LOC511683	7744	2
LOC511709	7745	1
LOC511777	7746	5
LOC511818	7747	8
LOC511877	7748	11
LOC511891	7749	2
LOC511901	7750	6
LOC511902	7751	2
LOC511903	7752	7
LOC511907	7753	3
LOC511936	7754	14
LOC511975	7755	3
LOC512005	7756	9
LOC512110	7757	10
LOC512120	7758	23
LOC512152	7759	6
LOC512168	7760	44
LOC512180	7761	2
LOC512251	7762	4
LOC512271	7763	19
LOC512287	7764	38
LOC512359	7765	4
LOC512381	7766	2
LOC512391	7767	1
LOC512397	7768	6
LOC512420	7769	8
LOC512582	7770	30
LOC512602	7771	51
LOC512612	7772	3
LOC512617	7773	2
LOC512672	7774	2
LOC512859	7775	3
LOC512910	7776	28
LOC512915	7777	6
LOC512933	7778	21
LOC513032	7779	3
LOC513039	7780	3
LOC513111	7781	3
LOC513129	7782	84
LOC513144	7783	3
LOC513202	7784	7
LOC513236	7785	1
LOC513251	7786	9
LOC513273	7787	18
LOC513300	7788	2
LOC513388	7789	8
LOC513470	7790	468
LOC513500	7791	2
LOC513508	7792	11
LOC513555	7793	29
LOC513587	7794	6
LOC513625	7795	28
LOC513662	7796	8
LOC513673	7797	12
LOC513740	7798	5
LOC513746	7799	4
LOC513767	7800	1
LOC513822	7801	4
LOC513885	7802	12
LOC513894	7803	8
LOC513917	7804	2
LOC513925	7805	3
LOC513948	7806	2
LOC513962	7807	1
LOC514011	7808	2
LOC514035	7809	6
LOC514078	7810	75
LOC514117	7811	13
LOC514143	7812	4
LOC514162	7813	12
LOC514182	7814	4
LOC514189	7815	8
LOC514211	7816	24
LOC514234	7817	4
LOC514244	7818	18
LOC514257	7819	2
LOC514296	7820	24
LOC514330	7821	16
LOC514364	7822	16
LOC514366	7823	2
LOC514380	7824	7
LOC514413	7825	6
LOC514457	7826	8
LOC514538	7827	5
LOC514601	7828	7
LOC514637	7829	8
LOC514680	7830	6
LOC514701	7831	13
LOC514704	7832	53
LOC514750	7833	57
LOC514824	7834	4
LOC514842	7835	17
LOC514916	7836	10
LOC514973	7837	7
LOC514978	7838	16
LOC514980	7839	5
LOC515042	7840	8
LOC515112	7841	8
LOC515128	7842	10
LOC515149	7843	1
LOC515150	7844	1
LOC515209	7845	24
LOC515227	7846	2
LOC515230	7847	8
LOC515280	7848	7
LOC515337	7849	5
LOC515356	7850	3
LOC515358	7851	8
LOC515451	7852	4
LOC515452	7853	10
LOC515468	7854	5
LOC515490	7855	28
LOC515496	7856	17
LOC515517	7857	9
LOC515570	7858	18
LOC515578	7859	12
LOC515581	7860	5
LOC515631	7861	14
LOC515651	7862	4
LOC515679	7863	6
LOC515718	7864	95
LOC515736	7865	9
LOC515830	7866	2
LOC515853	7867	4
LOC515857	7868	5
LOC515877	7869	6
LOC515887	7870	6
LOC515894	7871	9
LOC515954	7872	8
LOC515967	7873	1
LOC515991	7874	3
LOC515994	7875	5
LOC515996	7876	1
LOC516064	7877	4
LOC516074	7878	17
LOC516108	7879	7
LOC516127	7880	2
LOC516155	7881	9
LOC516179	7882	5
LOC516241	7883	3
LOC516288	7884	8
LOC516320	7885	2
LOC516409	7886	4
LOC516483	7887	5
LOC516537	7888	10
LOC516576	7889	17
LOC516579	7890	68
LOC516589	7891	5
LOC516629	7892	6
LOC516630	7893	5
LOC516634	7894	7
LOC516658	7895	24
LOC516661	7896	9
LOC516664	7897	7
LOC516666	7898	1
LOC516667	7899	2
LOC516682	7900	3
LOC516723	7901	6
LOC516742	7902	2
LOC516849	7903	12
LOC516866	7904	4
LOC517009	7905	12
LOC517093	7906	3
LOC517133	7907	12
LOC517138	7908	10
LOC517139	7909	10
LOC517284	7910	23
LOC517392	7911	5
LOC517396	7912	14
LOC517426	7913	10
LOC517481	7914	18
LOC517517	7915	15
LOC517559	7916	168
LOC517569	7917	3
LOC517668	7918	11
LOC517884	7919	5
LOC517961	7920	4
LOC518003	7921	5
LOC518027	7922	3
LOC518080	7923	21
LOC518089	7924	5
LOC518180	7925	130
LOC518318	7926	2
LOC518355	7927	28
LOC518393	7928	12
LOC518437	7929	4
LOC518495	7930	3
LOC518597	7931	6
LOC518768	7932	11
LOC518774	7933	23
LOC518785	7934	2
LOC518801	7935	14
LOC518878	7936	7
LOC518886	7937	18
LOC518907	7938	3
LOC518911	7939	7
LOC518961	7940	5
LOC519047	7941	41
LOC519104	7942	5
LOC519105	7943	1
LOC519202	7944	6
LOC519208	7945	3
LOC519242	7946	1
LOC519251	7947	24
LOC519276	7948	10
LOC519307	7949	5
LOC519309	7950	5
LOC519314	7951	4
LOC519376	7952	12
LOC519492	7953	7
LOC519522	7954	18
LOC519774	7955	8
LOC519789	7956	4
LOC519798	7957	6
LOC519807	7958	6
LOC519943	7959	2
LOC520023	7960	5
LOC520057	7961	5
LOC520070	7962	2
LOC520120	7963	10
LOC520180	7964	2
LOC520207	7965	18
LOC520216	7966	2
LOC520267	7967	38
LOC520296	7968	15
LOC520387	7969	10
LOC520399	7970	6
LOC520402	7971	1
LOC520412	7972	6
LOC520463	7973	2
LOC520505	7974	16
LOC520518	7975	13
LOC520588	7976	32
LOC520682	7977	3
LOC520692	7978	3
LOC520706	7979	1
LOC520727	7980	1
LOC520778	7981	7
LOC520939	7982	7
LOC520970	7983	25
LOC521021	7984	11
LOC521059	7985	5
LOC521081	7986	6
LOC521086	7987	1
LOC521092	7988	10
LOC521099	7989	27
LOC521171	7990	12
LOC521172	7991	21
LOC521214	7992	6
LOC521269	7993	11
LOC521363	7994	5
LOC521504	7995	6
LOC521580	7996	9
LOC521581	7997	9
LOC521645	7998	1
LOC521676	7999	2
LOC521706	8000	18
LOC521717	8001	16
LOC521764	8002	17
LOC521820	8003	10
LOC521846	8004	5
LOC521932	8005	13
LOC521943	8006	4
LOC522004	8007	7
LOC522020	8008	2
LOC522171	8009	2
LOC522232	8010	26
LOC522301	8011	3
LOC522319	8012	1
LOC522385	8013	1
LOC522441	8014	38
LOC522546	8015	2
LOC522573	8016	5
LOC522609	8017	2
LOC522631	8018	28
LOC522679	8019	4
LOC522724	8020	17
LOC522736	8021	9
LOC522769	8022	5
LOC522775	8023	2
LOC522837	8024	3
LOC522864	8025	15
LOC522909	8026	3
LOC522938	8027	12
LOC522960	8028	17
LOC522998	8029	35
LOC523019	8030	5
LOC523023	8031	11
LOC523049	8032	3
LOC523056	8033	4
LOC523153	8034	7
LOC523214	8035	6
LOC523235	8036	23
LOC523258	8037	1
LOC523303	8038	5
LOC523389	8039	3
LOC523424	8040	8
LOC523451	8041	5
LOC523454	8042	14
LOC523458	8043	2
LOC523484	8044	10
LOC523504	8045	40
LOC523647	8046	4
LOC523702	8047	5
LOC523820	8048	4
LOC523874	8049	13
LOC523898	8050	2
LOC523963	8051	4
LOC524063	8052	7
LOC524074	8053	5
LOC524158	8054	8
LOC524159	8055	52
LOC524173	8056	2
LOC524176	8057	1
LOC524181	8058	6
LOC524240	8059	9
LOC524387	8060	2
LOC524576	8061	2
LOC524593	8062	32
LOC524595	8063	1
LOC524663	8064	6
LOC524677	8065	5
LOC524694	8066	12
LOC524703	8067	6
LOC524749	8068	6
LOC524771	8069	2
LOC524776	8070	25
LOC524808	8071	20
LOC524903	8072	1
LOC524909	8073	25
LOC524928	8074	22
LOC524974	8075	6
LOC525035	8076	12
LOC525099	8077	6
LOC525138	8078	3
LOC525174	8079	21
LOC525275	8080	14
LOC525286	8081	13
LOC525407	8082	4
LOC525413	8083	15
LOC525414	8084	6
LOC525415	8085	4
LOC525479	8086	10
LOC525507	8087	8
LOC525510	8088	1
LOC525511	8089	10
LOC525512	8090	10
LOC525550	8091	4
LOC525695	8092	15
LOC525702	8093	17
LOC525727	8094	9
LOC525806	8095	10
LOC525863	8096	2
LOC525938	8097	4
LOC525947	8098	5
LOC526018	8099	25
LOC526104	8100	3
LOC526149	8101	3
LOC526200	8102	29
LOC526230	8103	4
LOC526313	8104	1
LOC526524	8105	2
LOC526547	8106	5
LOC526597	8107	3
LOC526622	8108	1
LOC526631	8109	18
LOC526668	8110	8
LOC526730	8111	10
LOC526769	8112	4
LOC526787	8113	2
LOC526789	8114	1
LOC526847	8115	10
LOC526880	8116	2
LOC526979	8117	6
LOC527020	8118	5
LOC527077	8119	4
LOC527083	8120	5
LOC527118	8121	5
LOC527119	8122	18
LOC527160	8123	3
LOC527187	8124	5
LOC527289	8125	6
LOC527304	8126	20
LOC527362	8127	12
LOC527363	8128	9
LOC527364	8129	7
LOC527388	8130	9
LOC527430	8131	4
LOC527431	8132	4
LOC527460	8133	1
LOC527591	8134	5
LOC527601	8135	28
LOC527645	8136	14
LOC527711	8137	29
LOC527744	8138	2
LOC527805	8139	11
LOC527992	8140	39
LOC528008	8141	22
LOC528040	8142	12
LOC528154	8143	1
LOC528166	8144	6
LOC528168	8145	5
LOC528175	8146	3
LOC528249	8147	9
LOC528254	8148	1
LOC528262	8149	15
LOC528282	8150	4
LOC528329	8151	6
LOC528332	8152	11
LOC528359	8153	9
LOC528422	8154	2
LOC528508	8155	20
LOC528523	8156	6
LOC528549	8157	5
LOC528560	8158	2
LOC528708	8159	5
LOC528767	8160	17
LOC528815	8161	1
LOC528833	8162	5
LOC528939	8163	49
LOC528952	8164	14
LOC528959	8165	4
LOC528977	8166	1
LOC528987	8167	5
LOC528994	8168	15
LOC529052	8169	11
LOC529061	8170	85
LOC529092	8171	5
LOC529109	8172	14
LOC529211	8173	37
LOC529223	8174	31
LOC529277	8175	18
LOC529284	8176	1
LOC529423	8177	4
LOC529425	8178	4
LOC529488	8179	8
LOC529551	8180	11
LOC529646	8181	14
LOC529647	8182	15
LOC529686	8183	4
LOC529707	8184	17
LOC529746	8185	12
LOC529823	8186	2
LOC529859	8187	14
LOC529868	8188	5
LOC529919	8189	2
LOC529930	8190	10
LOC529947	8191	8
LOC529992	8192	21
LOC530070	8193	4
LOC530175	8194	1
LOC530205	8195	5
LOC530210	8196	12
LOC530264	8197	130
LOC530282	8198	6
LOC530325	8199	10
LOC530341	8200	12
LOC530342	8201	4
LOC530353	8202	2
LOC530413	8203	2
LOC530437	8204	1
LOC530472	8205	3
LOC530599	8206	9
LOC530653	8207	2
LOC530675	8208	8
LOC530689	8209	20
LOC530749	8210	2
LOC530756	8211	5
LOC530773	8212	12
LOC530812	8213	5
LOC530828	8214	7
LOC530929	8215	4
LOC531014	8216	17
LOC531038	8217	1
LOC531049	8218	8
LOC531152	8219	36
LOC531175	8220	11
LOC531271	8221	7
LOC531276	8222	6
LOC531467	8223	2
LOC531539	8224	14
LOC531557	8225	5
LOC531674	8226	5
LOC531699	8227	6
LOC531741	8228	42
LOC531747	8229	5
LOC531757	8230	45
LOC531776	8231	25
LOC531868	8232	12
LOC531898	8233	16
LOC531990	8234	5
LOC531996	8235	10
LOC532031	8236	2
LOC532077	8237	5
LOC532104	8238	10
LOC532108	8239	9
LOC532148	8240	17
LOC532189	8241	31
LOC532208	8242	2
LOC532238	8243	5
LOC532330	8244	5
LOC532363	8245	18
LOC532427	8246	8
LOC532585	8247	5
LOC532698	8248	3
LOC532711	8249	4
LOC532798	8250	8
LOC532832	8251	14
LOC532848	8252	17
LOC532875	8253	10
LOC532883	8254	5
LOC532916	8255	18
LOC532995	8256	19
LOC533033	8257	49
LOC533085	8258	8
LOC533324	8259	5
LOC533435	8260	9
LOC533444	8261	15
LOC533577	8262	8
LOC533597	8263	5
LOC533805	8264	22
LOC533821	8265	26
LOC533883	8266	67
LOC533894	8267	21
LOC533903	8268	24
LOC533921	8269	2
LOC534002	8270	6
LOC534057	8271	1
LOC534065	8272	2
LOC534257	8273	11
LOC534295	8274	11
LOC534360	8275	11
LOC534416	8276	5
LOC534434	8277	26
LOC534495	8278	76
LOC534506	8279	22
LOC534520	8280	2
LOC534587	8281	10
LOC534630	8282	7
LOC534671	8283	16
LOC534672	8284	26
LOC534755	8285	98
LOC534796	8286	8
LOC534800	8287	1
LOC535053	8288	20
LOC535064	8289	45
LOC535121	8290	5
LOC535156	8291	8
LOC535166	8292	8
LOC535251	8293	5
LOC535353	8294	8
LOC535392	8295	13
LOC535415	8296	23
LOC535434	8297	19
LOC535441	8298	44
LOC535460	8299	5
LOC535541	8300	4
LOC535643	8301	41
LOC535735	8302	3
LOC535781	8303	6
LOC535933	8304	4
LOC535946	8305	30
LOC536128	8306	8
LOC536163	8307	2
LOC536190	8308	5
LOC536240	8309	13
LOC536255	8310	40
LOC536267	8311	8
LOC536342	8312	39
LOC536660	8313	15
LOC536911	8314	51
LOC536930	8315	43
LOC536960	8316	10
LOC537018	8317	23
LOC537068	8318	10
LOC537248	8319	9
LOC537366	8320	4
LOC537387	8321	13
LOC537528	8322	11
LOC537580	8323	9
LOC537625	8324	11
LOC537649	8325	4
LOC537655	8326	33
LOC537662	8327	4
LOC537748	8328	74
LOC537776	8329	14
LOC537777	8330	4
LOC537848	8331	6
LOC537989	8332	63
LOC538044	8333	6
LOC538095	8334	14
LOC538145	8335	9
LOC538151	8336	4
LOC538197	8337	6
LOC538276	8338	8
LOC538340	8339	11
LOC538357	8340	4
LOC538402	8341	8
LOC538441	8342	6
LOC538476	8343	4
LOC538483	8344	13
LOC538487	8345	4
LOC538506	8346	27
LOC538547	8347	29
LOC538580	8348	4
LOC538590	8349	5
LOC538658	8350	5
LOC538670	8351	1
LOC538699	8352	2
LOC538744	8353	1
LOC538784	8354	2
LOC538805	8355	9
LOC538831	8356	5
LOC538872	8357	2
LOC538877	8358	5
LOC538946	8359	9
LOC538947	8360	3
LOC538958	8361	11
LOC538992	8362	7
LOC539009	8363	8
LOC539014	8364	6
LOC539015	8365	5
LOC539042	8366	4
LOC539048	8367	17
LOC539067	8368	7
LOC539166	8369	6
LOC539187	8370	6
LOC539209	8371	7
LOC539229	8372	5
LOC539231	8373	10
LOC539246	8374	4
LOC539374	8375	7
LOC539385	8376	19
LOC539460	8377	19
LOC539472	8378	12
LOC539475	8379	4
LOC539495	8380	6
LOC539498	8381	11
LOC539523	8382	9
LOC539526	8383	12
LOC539572	8384	2
LOC539596	8385	18
LOC539638	8386	8
LOC539688	8387	9
LOC539690	8388	2
LOC539802	8389	1
LOC539805	8390	5
LOC539821	8391	19
LOC539828	8392	1
LOC539846	8393	6
LOC539855	8394	4
LOC539875	8395	14
LOC539889	8396	19
LOC539947	8397	3
LOC539953	8398	9
LOC539973	8399	4
LOC540000	8400	5
LOC540024	8401	5
LOC540026	8402	11
LOC540046	8403	9
LOC540047	8404	32
LOC540077	8405	15
LOC540078	8406	6
LOC540080	8407	18
LOC540132	8408	43
LOC540148	8409	14
LOC540169	8410	4
LOC540188	8411	6
LOC540198	8412	1
LOC540222	8413	2
LOC540231	8414	8
LOC540234	8415	7
LOC540253	8416	6
LOC540268	8417	6
LOC540312	8418	6
LOC540363	8419	21
LOC540418	8420	2
LOC540422	8421	5
LOC540449	8422	2
LOC540455	8423	5
LOC540480	8424	6
LOC540584	8425	15
LOC540698	8426	5
LOC540707	8427	28
LOC540868	8428	19
LOC540918	8429	15
LOC540919	8430	14
LOC540962	8431	10
LOC540987	8432	6
LOC540991	8433	16
LOC541014	8434	4
LOC541065	8435	4
LOC541108	8436	5
LOC541159	8437	35
LOC541185	8438	21
LOC541196	8439	5
LOC574091	8440	4
LOC613274	8441	11
LOC613276	8442	2
LOC613282	8443	29
LOC613286	8444	2
LOC613316	8445	3
LOC613345	8446	2
LOC613348	8447	8
LOC613363	8448	4
LOC613460	8449	6
LOC613464	8450	9
LOC613476	8451	4
LOC613483	8452	8
LOC613487	8453	2
LOC613515	8454	4
LOC613530	8455	5
LOC613539	8456	2
LOC613560	8457	9
LOC613623	8458	5
LOC613633	8459	12
LOC613677	8460	2
LOC613699	8461	4
LOC613705	8462	3
LOC613731	8463	9
LOC613747	8464	16
LOC613754	8465	12
LOC613762	8466	5
LOC613764	8467	10
LOC613775	8468	6
LOC613799	8469	6
LOC613824	8470	8
LOC613830	8471	6
LOC613832	8472	5
LOC613845	8473	9
LOC613917	8474	4
LOC613926	8475	20
LOC613977	8476	9
LOC613985	8477	4
LOC614014	8478	2
LOC614047	8479	5
LOC614091	8480	3
LOC614121	8481	5
LOC614125	8482	24
LOC614138	8483	4
LOC614159	8484	7
LOC614166	8485	17
LOC614197	8486	11
LOC614206	8487	2
LOC614207	8488	4
LOC614209	8489	4
LOC614223	8490	1
LOC614237	8491	2
LOC614244	8492	2
LOC614269	8493	12
LOC614290	8494	2
LOC614317	8495	3
LOC614339	8496	6
LOC614376	8497	8
LOC614396	8498	4
LOC614402	8499	1
LOC614416	8500	5
LOC614438	8501	4
LOC614476	8502	3
LOC614478	8503	4
LOC614490	8504	7
LOC614581	8505	2
LOC614587	8506	10
LOC614614	8507	5
LOC614647	8508	10
LOC614655	8509	5
LOC614692	8510	15
LOC614731	8511	5
LOC614732	8512	1
LOC614734	8513	9
LOC614741	8514	19
LOC614744	8515	7
LOC614768	8516	11
LOC614785	8517	4
LOC614800	8518	3
LOC614815	8519	10
LOC614821	8520	6
LOC614835	8521	1
LOC614844	8522	12
LOC614881	8523	12
LOC614899	8524	14
LOC614914	8525	6
LOC614970	8526	6
LOC614978	8527	16
LOC614993	8528	12
LOC615008	8529	6
LOC615045	8530	6
LOC615051	8531	4
LOC615069	8532	19
LOC615091	8533	5
LOC615093	8534	12
LOC615099	8535	1
LOC615119	8536	103
LOC615144	8537	6
LOC615152	8538	25
LOC615162	8539	5
LOC615183	8540	1
LOC615192	8541	3
LOC615222	8542	1
LOC615242	8543	5
LOC615245	8544	1
LOC615250	8545	8
LOC615254	8546	6
LOC615258	8547	11
LOC615263	8548	4
LOC615274	8549	24
LOC615299	8550	6
LOC615350	8551	4
LOC615365	8552	11
LOC615412	8553	36
LOC615433	8554	2
LOC615451	8555	1
LOC615488	8556	28
LOC615510	8557	18
LOC615557	8558	42
LOC615569	8559	13
LOC615576	8560	6
LOC615578	8561	2
LOC615587	8562	6
LOC615603	8563	8
LOC615606	8564	35
LOC615631	8565	16
LOC615643	8566	7
LOC615682	8567	11
LOC615685	8568	18
LOC615706	8569	7
LOC615765	8570	17
LOC615784	8571	5
LOC615787	8572	12
LOC615808	8573	2
LOC615809	8574	2
LOC615835	8575	45
LOC615842	8576	6
LOC615859	8577	7
LOC615915	8578	13
LOC615933	8579	3
LOC615935	8580	9
LOC615982	8581	110
LOC615987	8582	8
LOC615989	8583	6
LOC616014	8584	18
LOC616035	8585	1
LOC616063	8586	1
LOC616065	8587	6
LOC616071	8588	41
LOC616092	8589	3
LOC616099	8590	7
LOC616117	8591	12
LOC616136	8592	2
LOC616153	8593	1
LOC616158	8594	6
LOC616159	8595	9
LOC616184	8596	5
LOC616190	8597	4
LOC616198	8598	7
LOC616201	8599	5
LOC616206	8600	10
LOC616223	8601	2
LOC616224	8602	6
LOC616260	8603	3
LOC616267	8604	12
LOC616289	8605	2
LOC616297	8606	8
LOC616298	8607	8
LOC616304	8608	10
LOC616308	8609	6
LOC616319	8610	5
LOC616323	8611	6
LOC616324	8612	1
LOC616326	8613	17
LOC616332	8614	2
LOC616353	8615	14
LOC616355	8616	3
LOC616365	8617	5
LOC616371	8618	4
LOC616410	8619	11
LOC616454	8620	4
LOC616485	8621	1
LOC616486	8622	4
LOC616498	8623	7
LOC616532	8624	1
LOC616546	8625	6
LOC616568	8626	2
LOC616578	8627	1
LOC616611	8628	15
LOC616618	8629	6
LOC616625	8630	44
LOC616626	8631	4
LOC616634	8632	15
LOC616656	8633	2
LOC616668	8634	4
LOC616673	8635	2
LOC616677	8636	11
LOC616695	8637	20
LOC616698	8638	2
LOC616710	8639	4
LOC616720	8640	2
LOC616722	8641	15
LOC616727	8642	12
LOC616737	8643	4
LOC616741	8644	23
LOC616772	8645	5
LOC616773	8646	5
LOC616776	8647	25
LOC616777	8648	17
LOC616782	8649	3
LOC616798	8650	15
LOC616800	8651	6
LOC616819	8652	18
LOC616821	8653	6
LOC616835	8654	1
LOC616860	8655	2
LOC616868	8656	14
LOC616876	8657	20
LOC616887	8658	5
LOC616894	8659	15
LOC616895	8660	17
LOC616898	8661	7
LOC616899	8662	8
LOC616903	8663	10
LOC616908	8664	36
LOC616928	8665	2
LOC616937	8666	5
LOC616942	8667	8
LOC616956	8668	6
LOC616962	8669	17
LOC616969	8670	17
LOC616971	8671	2
LOC617002	8672	8
LOC617008	8673	8
LOC617013	8674	34
LOC617016	8675	3
LOC617040	8676	5
LOC617043	8677	8
LOC617058	8678	13
LOC617088	8679	3
LOC617104	8680	4
LOC617116	8681	1
LOC617126	8682	5
LOC617135	8683	3
LOC617154	8684	5
LOC617166	8685	6
LOC617177	8686	6
LOC617197	8687	5
LOC617204	8688	5
LOC617264	8689	1
LOC617289	8690	5
LOC617297	8691	5
LOC617306	8692	9
LOC617315	8693	19
LOC617338	8694	12
LOC617362	8695	6
LOC617365	8696	80
LOC617386	8697	4
LOC617406	8698	6
LOC617407	8699	10
LOC617429	8700	1
LOC617462	8701	7
LOC617467	8702	4
LOC617475	8703	1
LOC617489	8704	8
LOC617499	8705	5
LOC617503	8706	4
LOC617507	8707	1
LOC617545	8708	3
LOC617563	8709	6
LOC617569	8710	9
LOC617571	8711	2
LOC617574	8712	2
LOC617631	8713	11
LOC617648	8714	3
LOC617657	8715	18
LOC617663	8716	1
LOC617692	8717	3
LOC617702	8718	2
LOC617726	8719	4
LOC617737	8720	2
LOC617744	8721	4
LOC617765	8722	5
LOC617776	8723	1
LOC617781	8724	27
LOC617787	8725	9
LOC617800	8726	11
LOC617805	8727	12
LOC617833	8728	9
LOC617847	8729	36
LOC617852	8730	21
LOC617854	8731	4
LOC617867	8732	9
LOC617871	8733	32
LOC617875	8734	20
LOC617892	8735	6
LOC617897	8736	5
LOC617905	8737	2
LOC617981	8738	5
LOC617991	8739	22
LOC618008	8740	1
LOC618019	8741	5
LOC618053	8742	4
LOC618065	8743	22
LOC618071	8744	1
LOC618087	8745	8
LOC618094	8746	6
LOC618139	8747	5
LOC618143	8748	10
LOC618147	8749	10
LOC618155	8750	6
LOC618158	8751	6
LOC618164	8752	11
LOC618190	8753	15
LOC618213	8754	1
LOC618217	8755	7
LOC618227	8756	53
LOC618228	8757	45
LOC618233	8758	1
LOC618247	8759	4
LOC618297	8760	12
LOC618304	8761	2
LOC618305	8762	16
LOC618307	8763	4
LOC618319	8764	2
LOC618330	8765	6
LOC618331	8766	11
LOC618339	8767	3
LOC618353	8768	5
LOC618360	8769	2
LOC618369	8770	5
LOC618391	8771	9
LOC618404	8772	14
LOC618409	8773	13
LOC618422	8774	6
LOC618430	8775	6
LOC618445	8776	5
LOC618454	8777	4
LOC618457	8778	4
LOC618459	8779	4
LOC618487	8780	8
LOC618499	8781	26
LOC618507	8782	15
LOC618554	8783	2
LOC618575	8784	6
LOC618617	8785	10
LOC618633	8786	6
LOC618635	8787	12
LOC618652	8788	13
LOC618656	8789	6
LOC618701	8790	2
LOC618703	8791	6
LOC618722	8792	4
LOC618755	8793	43
LOC618766	8794	7
LOC618771	8795	6
LOC618824	8796	14
LOC618886	8797	8
LOC618938	8798	2
LOC618944	8799	4
LOC618961	8800	2
LOC618976	8801	5
LOC618985	8802	2
LOC619027	8803	5
LOC619113	8804	1
LOC619120	8805	5
LOC619125	8806	3
LOC619140	8807	1
LOC619141	8808	6
LOC654400	8809	11
LOC751562	8810	4
LOC751804	8811	4
LOC767865	8812	19
LOC767868	8813	11
LOC767871	8814	2
LOC767879	8815	4
LOC767880	8816	15
LOC767881	8817	4
LOC767893	8818	9
LOC768072	8819	11
LOC768238	8820	2
LOC768315	8821	4
LOC777592	8822	5
LOC777593	8823	5
LOC777594	8824	1
LOC777598	8825	1
LOC777692	8826	11
LOC777786	8827	4
LOC780981	8828	5
LOC780995	8829	2
LOC781001	8830	5
LOC781011	8831	1
LOC781022	8832	1
LOC781026	8833	2
LOC781036	8834	10
LOC781070	8835	24
LOC781085	8836	19
LOC781090	8837	5
LOC781097	8838	3
LOC781101	8839	2
LOC781112	8840	1
LOC781123	8841	6
LOC781142	8842	1
LOC781151	8843	1
LOC781186	8844	1
LOC781197	8845	5
LOC781200	8846	10
LOC781218	8847	2
LOC781223	8848	1
LOC781253	8849	4
LOC781298	8850	2
LOC781304	8851	13
LOC781439	8852	12
LOC781446	8853	1
LOC781491	8854	6
LOC781493	8855	85
LOC781500	8856	25
LOC781505	8857	1
LOC781551	8858	1
LOC781566	8859	4
LOC781602	8860	2
LOC781661	8861	8
LOC781663	8862	2
LOC781667	8863	8
LOC781675	8864	1
LOC781700	8865	14
LOC781713	8866	1
LOC781730	8867	1
LOC781739	8868	14
LOC781772	8869	9
LOC781793	8870	11
LOC781807	8871	4
LOC781808	8872	3
LOC781850	8873	17
LOC781874	8874	9
LOC781886	8875	4
LOC781895	8876	30
LOC781916	8877	1
LOC781940	8878	20
LOC781988	8879	4
LOC782016	8880	1
LOC782022	8881	2
LOC782069	8882	5
LOC782074	8883	2
LOC782076	8884	2
LOC782145	8885	19
LOC782162	8886	17
LOC782190	8887	3
LOC782215	8888	5
LOC782237	8889	4
LOC782262	8890	6
LOC782264	8891	1
LOC782270	8892	2
LOC782286	8893	1
LOC782317	8894	2
LOC782327	8895	11
LOC782335	8896	15
LOC782348	8897	6
LOC782358	8898	10
LOC782359	8899	16
LOC782369	8900	29
LOC782388	8901	6
LOC782395	8902	13
LOC782414	8903	158
LOC782470	8904	2
LOC782472	8905	10
LOC782483	8906	4
LOC782487	8907	1
LOC782502	8908	46
LOC782543	8909	2
LOC782545	8910	2
LOC782599	8911	1
LOC782601	8912	7
LOC782637	8913	2
LOC782651	8914	19
LOC782657	8915	9
LOC782689	8916	28
LOC782703	8917	1
LOC782706	8918	2
LOC782714	8919	7
LOC782755	8920	4
LOC782761	8921	1
LOC782775	8922	1
LOC782799	8923	6
LOC782821	8924	12
LOC782834	8925	5
LOC782858	8926	2
LOC782892	8927	4
LOC782894	8928	3
LOC782900	8929	8
LOC782907	8930	19
LOC782921	8931	3
LOC782927	8932	11
LOC782932	8933	5
LOC782938	8934	5
LOC782971	8935	18
LOC782990	8936	3
LOC783010	8937	8
LOC783017	8938	2
LOC783066	8939	5
LOC783071	8940	1
LOC783090	8941	8
LOC783105	8942	1
LOC783134	8943	4
LOC783141	8944	18
LOC783144	8945	2
LOC783146	8946	5
LOC783161	8947	2
LOC783163	8948	11
LOC783189	8949	4
LOC783220	8950	4
LOC783224	8951	6
LOC783229	8952	6
LOC783259	8953	9
LOC783265	8954	1
LOC783297	8955	2
LOC783300	8956	2
LOC783304	8957	5
LOC783343	8958	3
LOC783379	8959	7
LOC783396	8960	6
LOC783429	8961	12
LOC783452	8962	44
LOC783463	8963	6
LOC783491	8964	16
LOC783502	8965	1
LOC783533	8966	8
LOC783541	8967	1
LOC783553	8968	19
LOC783565	8969	4
LOC783600	8970	1
LOC783611	8971	11
LOC783612	8972	2
LOC783646	8973	6
LOC783703	8974	12
LOC783718	8975	2
LOC783730	8976	3
LOC783761	8977	3
LOC783767	8978	14
LOC783802	8979	6
LOC783807	8980	4
LOC783812	8981	6
LOC783876	8982	4
LOC783917	8983	2
LOC783944	8984	6
LOC783956	8985	4
LOC783971	8986	1
LOC783975	8987	1
LOC783993	8988	26
LOC783998	8989	1
LOC784002	8990	18
LOC784007	8991	16
LOC784023	8992	7
LOC784025	8993	18
LOC784026	8994	3
