Gene	ID	Count
NM_001244527	2411	6
NM_001244528	2412	11
NM_001244529	2413	12
NM_001244530	2414	12
NM_001244531	2415	12
NM_001244532	2416	11
NM_001244534	2417	23
NM_001244536	2418	12
NM_001244537	2419	8
NM_001244539	2420	17
NM_001244541	2421	8
NM_001244542	2422	10
NM_001244543	2423	18
NM_001244544	2424	13
NM_001244545	2425	21
NM_001244546	2426	13
NM_001244548	2427	12
NM_001244550	2428	5
NM_001244551	2429	10
NM_001244552	2430	2
NM_001244553	2431	21
NM_001244554	2432	10
NM_001244555	2433	4
NM_001244556	2434	20
NM_001244557	2435	20
NM_001244558	2436	8
NM_001244560	2437	12
NM_001244561	2438	10
NM_001244562	2439	22
NM_001244563	2440	22
NM_001244565	2441	6
NM_001244566	2442	5
NM_001244571	2443	5
NM_001244573	2444	10
NM_001244574	2445	5
NM_001244578	2446	4
NM_001244579	2447	8
NM_001244581	2448	2
NM_001244582	2449	20
NM_001244586	2450	163
NM_001244589	2451	42
NM_001244594	2452	8
NM_001244595	2453	22
NM_001244596	2454	29
NM_001244598	2455	14
NM_001244599	2456	4
NM_001244607	2457	8
NM_001244613	2458	16
NM_001244614	2459	7
NM_001244615	2460	7
NM_001244620	2461	8
NM_001244621	2462	13
NM_001244622	2463	11
NM_001244623	2464	14
NM_001244624	2465	13
NM_001244625	2466	13
NM_001244626	2467	18
NM_001244627	2468	20
NM_001244629	2469	7
NM_001244631	2470	18
NM_001244632	2471	4
NM_001244633	2472	6
NM_001244634	2473	1
NM_001244636	2474	10
NM_001244637	2475	4
NM_001244639	2476	7
NM_001244640	2477	20
NM_001244641	2478	14
NM_001244646	2479	9
NM_001244650	2480	60
NM_001244653	2481	41
NM_001244655	2482	9
NM_001244657	2483	5
NM_001244658	2484	5
NM_001244659	2485	11
NM_001244661	2486	12
NM_001244662	2487	12
NM_001244665	2488	3
NM_001244667	2489	26
NM_001244668	2490	26
NM_001244669	2491	8
NM_001244672	2492	9
NM_001244673	2493	22
NM_001244675	2494	17
NM_001244679	2495	7
NM_001244680	2496	13
NM_001244681	2497	7
NM_001244684	2498	9
NM_001244685	2499	7
NM_001244686	2500	3
NM_001244687	2501	10
NM_001244688	2502	5
NM_001244689	2503	5
NM_001244690	2504	5
NM_001244691	2505	5
NM_001244694	2506	6
NM_001244695	2507	12
NM_001244696	2508	8
NM_001244699	2509	4
NM_001244700	2510	2
NM_001244702	2511	9
NM_001244704	2512	7
NM_001244707	2513	11
NM_001244711	2514	8
NM_001244715	2515	47
NM_001244717	2516	9
NM_001244718	2517	17
NM_001244719	2518	17
NM_001244720	2519	10
NM_001244721	2520	21
NM_001244722	2521	1
NM_001244723	2522	27
NM_001244725	2523	5
NM_001244726	2524	7
NM_001244727	2525	16
NM_001244728	2526	8
NM_001244729	2527	9
NM_001244730	2528	4
NM_001244731	2529	3
NM_001244732	2530	15
NM_001244733	2531	2
NM_001244740	2532	5
NM_001244741	2533	21
NM_001244742	2534	8
NM_001244744	2535	12
NM_001244745	2536	8
NM_001244746	2537	12
NM_001244747	2538	7
NM_001244749	2539	1
NM_001244771	2540	3
NM_001244772	2541	17
NM_001244773	2542	21
NM_001244774	2543	21
NM_001244775	2544	4
NM_001244776	2545	15
NM_001244777	2546	17
NM_001244783	2547	5
NM_001244785	2548	20
NM_001244786	2549	14
NM_001244787	2550	28
NM_001244788	2551	7
NM_001244789	2552	27
NM_001244790	2553	6
NM_001244791	2554	4
NM_001244792	2555	18
NM_001244793	2556	5
NM_001244796	2557	7
NM_001244801	2558	9
NM_001244803	2559	27
NM_001244804	2560	19
NM_001244806	2561	7
NM_001244807	2562	7
NM_001244809	2563	21
NM_001244811	2564	5
NM_001244817	2565	87
NM_001244818	2566	8
NM_001244820	2567	18
NM_001244821	2568	3
NM_001244822	2569	4
NM_001244823	2570	6
NM_001244824	2571	6
NM_001244826	2572	10
NM_001244827	2573	7
NM_001244828	2574	7
NM_001244829	2575	7
NM_001244830	2576	4
NM_001244831	2577	8
NM_001244832	2578	3
NM_001244833	2579	7
NM_001244834	2580	6
NM_001244835	2581	10
NM_001244836	2582	7
NM_001244837	2583	5
NM_001244857	2584	7
NM_001244858	2585	12
NM_001244859	2586	10
NM_001244860	2587	12
NM_001244861	2588	5
NM_001244862	2589	5
NM_001244863	2590	5
NM_001244864	2591	51
NM_001244865	2592	29
NM_001244866	2593	4
NM_001244869	2594	5
NM_001244870	2595	14
NM_001244872	2596	8
NM_001244873	2597	9
NM_001244874	2598	5
NM_001244875	2599	13
NM_001244876	2600	2
NM_001244877	2601	12
NM_001244878	2602	7
NM_001244880	2603	9
NM_001244884	2604	14
NM_001244885	2605	15
NM_001244886	2606	14
NM_001244890	2607	2
NM_001244893	2608	9
NM_001244894	2609	13
NM_001244895	2610	5
NM_001244899	2611	19
NM_001244900	2612	7
NM_001244914	2613	16
NM_001244915	2614	11
NM_001244917	2615	9
NM_001244918	2616	48
NM_001244920	2617	8
NM_001244921	2618	8
NM_001244924	2619	16
NM_001244925	2620	10
NM_001244927	2621	12
NM_001244928	2622	12
NM_001244929	2623	7
NM_001244930	2624	18
NM_001244932	2625	17
NM_001244934	2626	8
NM_001244935	2627	17
NM_001244939	2628	13
NM_001244940	2629	11
NM_001244942	2630	16
NM_001244943	2631	4
NM_001244948	2632	27
NM_001244951	2633	5
NM_001244954	2634	25
NM_001244956	2635	14
NM_001244958	2636	7
NM_001244964	2637	9
NM_001244965	2638	9
NM_001244966	2639	8
NM_001244967	2640	11
NM_001244968	2641	4
NM_001244969	2642	9
NM_001244970	2643	11
NM_001244971	2644	13
NM_001244975	2645	8
NM_001244976	2646	8
NM_001244977	2647	8
NM_001244978	2648	9
NM_001244979	2649	5
NM_001244980	2650	10
NM_001244983	2651	8
NM_001244987	2652	25
NM_001244988	2653	13
NM_001244989	2654	13
NM_001244991	2655	8
NM_001244994	2656	13
NM_001244996	2657	14
NM_001244998	2658	2
NM_001245000	2659	37
NM_001245001	2660	5
NM_001245003	2661	21
NM_001245006	2662	15
NM_001245007	2663	9
NM_001245008	2664	2
NM_001245009	2665	7
NM_001245010	2666	9
NM_001245011	2667	6
NM_001245013	2668	12
NM_001245014	2669	7
NM_001245975	2670	6
NM_001245976	2671	7
NM_001245979	2672	27
NM_001245980	2673	9
NM_001246182	2674	3
NM_001246197	2675	98
NM_001246198	2676	16
NM_001246202	2677	37
NM_001246203	2678	11
NM_001246205	2679	4
NM_001246214	2680	66
NM_001246215	2681	8
NM_001246221	2682	15
NM_001246238	2683	92
NM_001246239	2684	5
NM_001246240	2685	4
NM_001246242	2686	27
NM_001246243	2687	44
NM_001246245	2688	28
NM_001246246	2689	1
NM_001246248	2690	15
NM_001246249	2691	22
NM_001246250	2692	11
NM_001246252	2693	2
NM_001246253	2694	21
NM_001246264	2695	63
NM_001246266	2696	36
NM_001246267	2697	10
NM_001246268	2698	8
NM_001246269	2699	382
NM_001246282	2700	6
NM_001246318	2701	15
NM_001246666	2702	37
NM_001246668	2703	12
NM_001246669	2704	8
NM_001246670	2705	4
NM_001251818	2706	1
NM_001252048	2707	28
NM_001252101	2708	100
NM_001252196	2709	8
NM_001252205	2710	57
NM_001252206	2711	7
NM_001252212	2712	7
NM_001252213	2713	19
NM_001252214	2714	13
NM_001252215	2715	3
NM_001252232	2716	34
NM_001252233	2717	20
NM_001252388	2718	18
NM_001252425	2719	6
NM_001252427	2720	3
NM_001252429	2721	7
NM_001252605	2722	4
NM_001253352	2723	8
NM_001253707	2724	4
NM_001253818	2725	28
NM_001253821	2726	106
NM_001253824	2727	13
NM_001253825	2728	26
NM_001253921	2729	10
NM_001253922	2730	55
NM_001254716	2731	11
NM_001255969	2732	15
NM_001256075	2733	8
NM_001256146	2734	26
NM_001256147	2735	3
NM_001256365	2736	5
NM_001256367	2737	14
NM_001256528	2738	4
NM_001256593	2739	13
NM_001256594	2740	26
NM_001256770	2741	24
NM_001256771	2742	13
NM_001256772	2743	9
NM_001256773	2744	4
NM_001256774	2745	7
NM_001256775	2746	10
NM_001256776	2747	7
NM_001256778	2748	7
NM_001256779	2749	11
NM_001257090	2750	10
NM_001257225	2751	8
NM_001257275	2752	11
NM_001257276	2753	11
NM_001257353	2754	1
NM_001257354	2755	10
NM_001257356	2756	8
NM_001258279	2757	55
NM_001258293	2758	7
NM_001258301	2759	5
NM_001258302	2760	4
NM_001258303	2761	8
NM_001258350	2762	1
NM_001258352	2763	35
NM_001258360	2764	16
NM_001258377	2765	9
NM_001258381	2766	22
NM_001258382	2767	8
NM_001258385	2768	15
NM_001258386	2769	11
NM_001258404	2770	4
NM_001258405	2771	8
NM_001258407	2772	6
NM_001258408	2773	11
NM_001258424	2774	141
NM_001258431	2775	1
NM_001258434	2776	1
NM_001258435	2777	63
NM_001258436	2778	6
NM_001258439	2779	8
NM_001258444	2780	50
NM_001258445	2781	6
NM_001260479	2782	3
NM_001260482	2783	8
NM_001267073	2784	25
NM_001267826	2785	16
NM_001267832	2786	8
NM_001267833	2787	10
NM_001267834	2788	16
NM_001267835	2789	5
NM_001267840	2790	32
NM_001267841	2791	321
NM_001267844	2792	24
NM_001267845	2793	9
NM_001267848	2794	13
NM_001267849	2795	20
NM_001267850	2796	5
NM_001267851	2797	51
NM_001267890	2798	15
NM_001267892	2799	6
NM_001267893	2800	102
NM_001271714	2801	5
NM_001271715	2802	18
NM_001271967	2803	9
NM_001271968	2804	9
NM_001272094	2805	13
NM_001278748	2806	3
NM_001278752	2807	20
NM_001278755	2808	8
NM_001278758	2809	2
NM_001278761	2810	10
NM_001278763	2811	4
NM_001278767	2812	9
NM_001278769	2813	10
NM_001278773	2814	4
NM_001278775	2815	14
NM_001278777	2816	7
NM_001278783	2817	5
NM_001281832	2818	21
NM_001282114	2819	12
NM_001282115	2820	12
NM_001284366	2821	17
NM_001285465	2822	7
NM_001285967	2823	111
NM_001285968	2824	6
NM_001285969	2825	12
NM_001285970	2826	18
NM_001285971	2827	6
NM_001285972	2828	2
NM_001285973	2829	14
NM_001285974	2830	13
NM_001285975	2831	5
NM_001285976	2832	85
NM_001285978	2833	2
NM_001286590	2834	28
NM_001286804	2835	5
NM_001287016	2836	10
NM_213734	2837	17
NM_213735	2838	12
NM_213736	2839	7
NM_213737	2840	9
NM_213738	2841	5
NM_213739	2842	2
NM_213740	2843	8
NM_213741	2844	1
NM_213742	2845	1
NM_213743	2846	17
NM_213744	2847	4
NM_213745	2848	59
NM_213746	2849	8
NM_213747	2850	4
NM_213748	2851	18
NM_213749	2852	8
NM_213751	2853	7
NM_213752	2854	22
NM_213753	2855	12
NM_213754	2856	7
NM_213755	2857	11
NM_213757	2858	10
NM_213758	2859	15
NM_213759	2860	73
NM_213760	2861	3
NM_213761	2862	19
NM_213762	2863	30
NM_213763	2864	8
NM_213764	2865	4
NM_213768	2866	6
NM_213769	2867	3
NM_213770	2868	13
NM_213773	2869	12
NM_213775	2870	8
NM_213776	2871	4
NM_213779	2872	7
NM_213781	2873	7
NM_213782	2874	3
NM_213783	2875	4
NM_213784	2876	16
NM_213785	2877	11
NM_213786	2878	11
NM_213787	2879	14
NM_213788	2880	8
NM_213789	2881	12
NM_213790	2882	10
NM_213791	2883	3
NM_213792	2884	7
NM_213793	2885	12
NM_213794	2886	48
NM_213795	2887	22
NM_213796	2888	3
NM_213800	2889	4
NM_213801	2890	40
NM_213802	2891	9
NM_213803	2892	4
NM_213804	2893	24
NM_213805	2894	3
NM_213806	2895	5
NM_213807	2896	6
NM_213808	2897	17
NM_213809	2898	42
NM_213810	2899	18
NM_213811	2900	12
NM_213812	2901	5
NM_213813	2902	4
NM_213814	2903	5
NM_213815	2904	12
NM_213816	2905	8
NM_213817	2906	8
NM_213818	2907	2
NM_213819	2908	2
NM_213821	2909	1
NM_213823	2910	7
NM_213824	2911	12
NM_213825	2912	5
NM_213826	2913	10
NM_213829	2914	10
NM_213830	2915	10
NM_213831	2916	5
NM_213832	2917	7
NM_213833	2918	6
NM_213834	2919	9
NM_213835	2920	9
NM_213836	2921	6
NM_213837	2922	2
NM_213838	2923	1
NM_213839	2924	10
NM_213840	2925	223
NM_213841	2926	5
NM_213843	2927	13
NM_213844	2928	9
NM_213846	2929	5
NM_213847	2930	15
NM_213849	2931	27
NM_213850	2932	17
NM_213851	2933	45
NM_213852	2934	6
NM_213853	2935	10
NM_213854	2936	157
NM_213855	2937	7
NM_213857	2938	11
NM_213858	2939	10
NM_213859	2940	3
NM_213860	2941	5
NM_213863	2942	39
NM_213864	2943	5
NM_213865	2944	30
NM_213866	2945	11
NM_213868	2946	11
NM_213869	2947	6
NM_213870	2948	6
NM_213871	2949	7
NM_213872	2950	6
NM_213873	2951	5
NM_213874	2952	1
NM_213876	2953	1
NM_213878	2954	10
NM_213879	2955	7
NM_213880	2956	5
NM_213881	2957	176
NM_213882	2958	15
NM_213884	2959	8
NM_213885	2960	6
NM_213886	2961	5
NM_213887	2962	4
NM_213888	2963	2
NM_213889	2964	230
NM_213891	2965	5
NM_213892	2966	12
NM_213893	2967	13
NM_213894	2968	14
NM_213895	2969	17
NM_213896	2970	7
NM_213897	2971	12
NM_213898	2972	10
NM_213899	2973	25
NM_213900	2974	15
NM_213901	2975	12
NM_213902	2976	33
NM_213903	2977	189
NM_213904	2978	12
NM_213906	2979	7
NM_213907	2980	16
NM_213908	2981	44
NM_213909	2982	20
NM_213911	2983	17
NM_213912	2984	7
NM_213913	2985	7
NM_213914	2986	21
NM_213915	2987	6
NM_213916	2988	10
NM_213917	2989	6
NM_213918	2990	10
NM_213919	2991	7
NM_213920	2992	30
NM_213921	2993	11
NM_213922	2994	4
NM_213923	2995	1
NM_213924	2996	8
NM_213925	2997	12
NM_213926	2998	4
NM_213927	2999	19
NM_213928	3000	26
NM_213929	3001	12
NM_213930	3002	15
NM_213931	3003	10
NM_213932	3004	17
NM_213934	3005	37
NM_213937	3006	7
NM_213938	3007	62
NM_213939	3008	12
NM_213940	3009	8
NM_213941	3010	4
NM_213942	3011	1
NM_213944	3012	6
NM_213945	3013	7
NM_213946	3014	4
NM_213947	3015	11
NM_213948	3016	5
NM_213949	3017	8
NM_213950	3018	7
NM_213951	3019	6
NM_213952	3020	6
NM_213953	3021	14
NM_213954	3022	24
NM_213955	3023	42
NM_213956	3024	17
NM_213957	3025	14
NM_213958	3026	2
NM_213959	3027	6
NM_213960	3028	21
NM_213961	3029	4
NM_213962	3030	48
NM_213964	3031	123
NM_213966	3032	32
NM_213967	3033	14
NM_213968	3034	11
NM_213969	3035	15
NM_213970	3036	9
NM_213971	3037	10
NM_213972	3038	18
NM_213973	3039	11
NM_213975	3040	9
NM_213977	3041	9
NM_213979	3042	39
NM_213980	3043	7
NM_213981	3044	12
NM_213982	3045	6
NM_213983	3046	11
NM_213984	3047	9
NM_213985	3048	66
NM_213986	3049	5
NM_213987	3050	36
NM_213988	3051	7
NM_213989	3052	2
NM_213990	3053	16
NM_213991	3054	6
NM_213992	3055	3
NM_213993	3056	9
NM_213994	3057	14
NM_213996	3058	11
NM_213997	3059	5
NM_213998	3060	16
NM_213999	3061	13
NM_214000	3062	4
NM_214001	3063	12
NM_214002	3064	10
NM_214005	3065	21
NM_214006	3066	9
NM_214008	3067	11
NM_214009	3068	13
NM_214010	3069	24
NM_214011	3070	6
NM_214012	3071	7
NM_214013	3072	12
NM_214014	3073	31
NM_214015	3074	23
NM_214017	3075	4
NM_214018	3076	12
NM_214019	3077	18
NM_214020	3078	1
NM_214021	3079	44
NM_214022	3080	6
NM_214023	3081	6
NM_214024	3082	49
NM_214025	3083	28
NM_214026	3084	13
NM_214027	3085	10
NM_214028	3086	25
NM_214029	3087	4
NM_214030	3088	9
NM_214031	3089	30
NM_214032	3090	16
NM_214034	3091	21
NM_214035	3092	10
NM_214036	3093	6
NM_214037	3094	4
NM_214039	3095	9
NM_214040	3096	1
NM_214041	3097	6
NM_214043	3098	9
NM_214044	3099	85
NM_214045	3100	8
NM_214046	3101	36
NM_214047	3102	7
NM_214048	3103	2
NM_214049	3104	11
NM_214050	3105	1
NM_214051	3106	8
NM_214052	3107	5
NM_214053	3108	11
NM_214054	3109	31
NM_214055	3110	2
NM_214056	3111	27
NM_214057	3112	9
NM_214059	3113	10
NM_214060	3114	7
NM_214061	3115	10
NM_214062	3116	7
NM_214063	3117	3
NM_214064	3118	6
NM_214065	3119	47
NM_214066	3120	5
NM_214067	3121	21
NM_214068	3122	9
NM_214069	3123	6
NM_214070	3124	8
NM_214072	3125	6
NM_214075	3126	13
NM_214076	3127	7
NM_214077	3128	3
NM_214078	3129	1
NM_214079	3130	35
NM_214080	3131	4
NM_214081	3132	8
NM_214082	3133	8
NM_214083	3134	10
NM_214084	3135	9
NM_214085	3136	18
NM_214086	3137	17
NM_214087	3138	3
NM_214088	3139	12
NM_214089	3140	10
NM_214090	3141	7
NM_214092	3142	2
NM_214093	3143	14
NM_214094	3144	9
NM_214095	3145	4
NM_214096	3146	18
NM_214097	3147	4
NM_214098	3148	2
NM_214099	3149	4
NM_214100	3150	4
NM_214101	3151	3
NM_214102	3152	7
NM_214103	3153	18
NM_214104	3154	4
NM_214105	3155	48
NM_214106	3156	14
NM_214107	3157	9
NM_214108	3158	9
NM_214109	3159	15
NM_214110	3160	17
NM_214111	3161	34
NM_214113	3162	47
NM_214114	3163	14
NM_214115	3164	12
NM_214116	3165	6
NM_214117	3166	5
NM_214118	3167	14
NM_214119	3168	8
NM_214120	3169	5
NM_214122	3170	6
NM_214123	3171	7
NM_214124	3172	5
NM_214125	3173	6
NM_214126	3174	18
NM_214127	3175	18
NM_214128	3176	66
NM_214129	3177	3
NM_214130	3178	6
NM_214131	3179	7
NM_214132	3180	15
NM_214133	3181	8
NM_214134	3182	6
NM_214135	3183	10
NM_214136	3184	94
NM_214137	3185	8
NM_214139	3186	16
NM_214140	3187	10
NM_214142	3188	8
NM_214144	3189	7
NM_214146	3190	2
NM_214147	3191	7
NM_214148	3192	46
NM_214149	3193	7
NM_214150	3194	8
NM_214152	3195	34
NM_214153	3196	10
NM_214154	3197	17
NM_214155	3198	26
NM_214156	3199	1
NM_214158	3200	3
NM_214160	3201	8
NM_214161	3202	49
NM_214162	3203	4
NM_214163	3204	9
NM_214164	3205	118
NM_214166	3206	14
NM_214167	3207	94
NM_214168	3208	48
NM_214169	3209	3
NM_214170	3210	16
NM_214171	3211	7
NM_214172	3212	63
NM_214173	3213	4
NM_214174	3214	8
NM_214175	3215	9
NM_214178	3216	20
NM_214179	3217	20
NM_214180	3218	10
NM_214182	3219	3
NM_214183	3220	46
NM_214184	3221	1
NM_214186	3222	7
NM_214187	3223	9
NM_214188	3224	18
NM_214189	3225	8
NM_214190	3226	11
NM_214192	3227	19
NM_214193	3228	13
NM_214194	3229	9
NM_214196	3230	4
NM_214197	3231	12
NM_214198	3232	13
NM_214199	3233	30
NM_214201	3234	2
NM_214202	3235	7
NM_214203	3236	11
NM_214204	3237	3
NM_214205	3238	2
NM_214206	3239	12
NM_214207	3240	3
NM_214208	3241	6
NM_214210	3242	4
NM_214211	3243	9
NM_214212	3244	1
NM_214213	3245	3
NM_214214	3246	4
NM_214215	3247	3
NM_214217	3248	81
NM_214218	3249	69
NM_214219	3250	11
NM_214220	3251	29
NM_214221	3252	7
NM_214222	3253	12
NM_214223	3254	12
NM_214224	3255	18
NM_214225	3256	15
NM_214226	3257	86
NM_214227	3258	12
NM_214229	3259	3
NM_214230	3260	15
NM_214231	3261	12
NM_214232	3262	5
NM_214233	3263	3
NM_214234	3264	15
NM_214235	3265	6
NM_214237	3266	10
NM_214238	3267	6
NM_214239	3268	3
NM_214240	3269	7
NM_214241	3270	10
NM_214243	3271	6
NM_214244	3272	7
NM_214245	3273	1
NM_214246	3274	1
NM_214247	3275	14
NM_214249	3276	4
NM_214250	3277	13
NM_214252	3278	7
NM_214253	3279	5
NM_214254	3280	5
NM_214255	3281	2
NM_214256	3282	8
NM_214257	3283	17
NM_214258	3284	28
NM_214259	3285	13
NM_214260	3286	4
NM_214261	3287	3
NM_214263	3288	29
NM_214264	3289	4
NM_214265	3290	3
NM_214266	3291	6
NM_214268	3292	6
NM_214269	3293	33
NM_214271	3294	53
NM_214272	3295	193
NM_214273	3296	1
NM_214274	3297	5
NM_214275	3298	18
NM_214276	3299	5
NM_214277	3300	6
NM_214278	3301	26
NM_214279	3302	8
NM_214280	3303	7
NM_214281	3304	7
NM_214282	3305	5
NM_214283	3306	19
NM_214284	3307	27
NM_214285	3308	9
NM_214286	3309	6
NM_214287	3310	17
NM_214288	3311	3
NM_214289	3312	10
NM_214290	3313	47
NM_214291	3314	14
NM_214292	3315	12
NM_214293	3316	25
NM_214294	3317	16
NM_214295	3318	6
NM_214296	3319	5
NM_214298	3320	6
NM_214299	3321	17
NM_214301	3322	21
NM_214302	3323	7
NM_214303	3324	6
NM_214304	3325	12
NM_214305	3326	2
NM_214306	3327	8
NM_214307	3328	3
NM_214308	3329	6
NM_214309	3330	59
NM_214310	3331	5
NM_214311	3332	15
NM_214312	3333	155
NM_214313	3334	14
NM_214314	3335	13
NM_214315	3336	8
NM_214318	3337	12
NM_214319	3338	11
NM_214320	3339	5
NM_214321	3340	6
NM_214322	3341	29
NM_214323	3342	24
NM_214324	3343	2
NM_214325	3344	7
NM_214326	3345	11
NM_214327	3346	7
NM_214328	3347	19
NM_214329	3348	17
NM_214330	3349	19
NM_214331	3350	11
NM_214333	3351	20
NM_214334	3352	7
NM_214335	3353	14
NM_214336	3354	7
NM_214337	3355	11
NM_214338	3356	6
NM_214339	3357	12
NM_214340	3358	27
NM_214341	3359	18
NM_214342	3360	6
NM_214343	3361	23
NM_214344	3362	2
NM_214345	3363	8
NM_214346	3364	9
NM_214347	3365	44
NM_214348	3366	9
NM_214349	3367	14
NM_214350	3368	6
NM_214352	3369	24
NM_214353	3370	6
NM_214354	3371	61
NM_214355	3372	10
NM_214356	3373	16
NM_214357	3374	8
NM_214358	3375	5
NM_214359	3376	7
NM_214360	3377	4
NM_214361	3378	5
NM_214362	3379	11
NM_214363	3380	7
NM_214364	3381	2
NM_214365	3382	18
NM_214367	3383	17
NM_214370	3384	10
NM_214371	3385	16
NM_214372	3386	61
NM_214375	3387	21
NM_214376	3388	7
NM_214377	3389	11
NM_214379	3390	9
NM_214380	3391	8
NM_214381	3392	8
NM_214382	3393	18
NM_214383	3394	32
NM_214384	3395	7
NM_214385	3396	11
NM_214387	3397	10
NM_214388	3398	7
NM_214389	3399	11
NM_214393	3400	2
NM_214394	3401	38
NM_214395	3402	6
NM_214397	3403	13
NM_214398	3404	7
NM_214399	3405	7
NM_214400	3406	5
NM_214401	3407	6
NM_214402	3408	5
NM_214403	3409	15
NM_214404	3410	9
NM_214405	3411	28
NM_214406	3412	5
NM_214407	3413	104
NM_214408	3414	7
NM_214409	3415	10
NM_214410	3416	20
NM_214411	3417	7
NM_214412	3418	7
NM_214413	3419	10
NM_214416	3420	4
NM_214417	3421	2
NM_214419	3422	9
NM_214420	3423	7
NM_214421	3424	8
NM_214424	3425	1
NM_214425	3426	4
NM_214426	3427	3
NM_214428	3428	11
NM_214429	3429	11
NM_214430	3430	4
NM_214431	3431	4
NM_214432	3432	1
NM_214433	3433	3
NM_214435	3434	2
NM_214436	3435	5
NM_214437	3436	16
NM_214438	3437	8
NM_214439	3438	7
NM_214440	3439	8
NM_214441	3440	7
NM_214442	3441	5
NM_214443	3442	2
NM_214447	3443	4
NM_214448	3444	4
NM_214449	3445	12
NM_214450	3446	39
NM_214451	3447	4
NM_214453	3448	4
NM_214455	3449	14
NR_021488	3450	22
NR_029391	3451	11
NR_031532	3452	5
NR_031533	3453	7
NR_031535	3454	1
NR_031536	3455	5
NR_031538	3456	5
NR_031539	3457	4
NR_031540	3458	13
NR_031541	3459	5
NR_033291	3460	155
NR_033292	3461	155
NR_033705	3462	5
NR_033706	3463	13
NR_035363	3464	5
NR_035373	3465	4
NR_035374	3466	5
NR_035375	3467	3
NR_035377	3468	10
NR_035378	3469	6
NR_035379	3470	6
NR_035381	3471	2
NR_035382	3472	5
NR_035383	3473	10
NR_035384	3474	3
NR_035386	3475	5
NR_035387	3476	2
NR_035388	3477	5
NR_035389	3478	7
NR_035390	3479	5
NR_035391	3480	6
NR_035395	3481	8
NR_035396	3482	6
NR_035397	3483	4
NR_035399	3484	4
NR_035400	3485	5
NR_035401	3486	3
NR_035403	3487	1
NR_038481	3488	7
NR_038482	3489	2
NR_038483	3490	8
NR_038484	3491	2
NR_038486	3492	1
NR_038488	3493	3
NR_038491	3494	6
NR_038492	3495	1
NR_038494	3496	7
NR_038498	3497	2
NR_038501	3498	5
NR_038503	3499	2
NR_038504	3500	4
NR_038507	3501	2
NR_038509	3502	6
NR_038511	3503	4
NR_038515	3504	4
NR_038517	3505	4
NR_038521	3506	5
NR_038522	3507	4
NR_038524	3508	6
NR_038525	3509	13
NR_038526	3510	4
NR_038528	3511	9
NR_038529	3512	2
NR_038530	3513	4
NR_038531	3514	4
NR_038532	3515	6
NR_038534	3516	4
NR_038535	3517	7
NR_038536	3518	9
NR_038538	3519	9
NR_038539	3520	9
NR_038540	3521	8
NR_038541	3522	6
NR_038542	3523	3
NR_038544	3524	4
NR_038545	3525	7
NR_038549	3526	4
NR_038551	3527	1
NR_038553	3528	3
NR_038554	3529	9
NR_038555	3530	4
NR_038558	3531	7
NR_038559	3532	7
NR_038560	3533	3
NR_038561	3534	4
NR_038562	3535	1
NR_038564	3536	1
NR_038567	3537	4
NR_038568	3538	5
NR_038569	3539	4
NR_038570	3540	7
NR_038571	3541	5
NR_038573	3542	24
NR_038574	3543	5
NR_038576	3544	4
NR_038581	3545	7
NR_038593	3546	13
NR_038600	3547	7
NR_038601	3548	4
NR_038603	3549	1
NR_038604	3550	7
NR_038605	3551	1
NR_038606	3552	3
NR_038610	3553	4
NR_038612	3554	4
NR_045015	3555	53
NR_045016	3556	53
NR_045043	3557	4
NR_045137	3558	4
NR_045192	3559	13
NR_045193	3560	13
NR_045552	3561	4
NR_046250	3562	4
NR_046261	3563	7
NR_049171	3564	1
NR_073434	3565	155
